livrooms_count,district,year,level,house_levels,const_tech,area,liv_area,kitchen_area,price,log_price
2,Московский,2026.0,2,7,кирпич,66.27,33.35,1.0,11080000,16.22065223928341
2,Московский,2026.0,11,17,монолитный железобетон,58.34,26.79,1.0,10740000,16.189485647044993
2,Московский,2026.0,16,17,монолитный железобетон,62.21,28.9,1.0,11400000,16.249123913364723
3,Московский,2025.0,1,17,монолитный железобетон,84.49,42.24,1.0,12540000,16.34443409316905
2,Московский,2026.0,15,17,монолитный железобетон,58.34,26.79,1.0,10860000,16.200596872470065
2,Московский,2026.0,14,17,монолитный железобетон,58.34,26.79,1.0,10860000,16.200596872470065
2,Московский,2026.0,17,17,монолитный железобетон,58.34,26.79,1.0,10860000,16.200596872470065
2,Московский,2026.0,12,17,монолитный железобетон,58.34,26.79,1.0,10740000,16.189485647044993
2,Московский,2026.0,10,17,монолитный железобетон,58.34,26.79,1.0,10740000,16.189485647044993
2,Московский,2026.0,8,17,монолитный железобетон,58.34,26.79,1.0,10740000,16.189485647044993
2,Московский,2026.0,9,17,монолитный железобетон,58.34,26.79,1.0,10740000,16.189485647044993
2,Московский,2026.0,10,17,монолитный железобетон,62.21,28.9,1.0,11270000,16.23765488601596
2,Московский,2026.0,5,17,монолитный железобетон,62.21,28.9,1.0,11270000,16.23765488601596
2,Московский,2026.0,4,17,монолитный железобетон,58.34,26.79,1.0,10740000,16.189485647044993
3,Московский,2026.0,4,17,монолитный железобетон,77.42,40.07,1.0,13520000,16.41968062857909
2,Московский,2026.0,2,17,монолитный железобетон,58.34,26.79,1.0,10620000,16.178249573778068
2,Московский,2026.0,3,17,монолитный железобетон,58.34,26.79,1.0,10620000,16.178249573778068
2,Московский,2026.0,1,17,монолитный железобетон,58.15,26.79,1.0,10040000,16.122087672227856
3,Московский,2026.0,2,17,монолитный железобетон,77.89,40.07,1.0,13440000,16.41374589305928
2,Московский,2026.0,1,17,монолитный железобетон,62.18,28.9,1.0,10570000,16.17353035784642
2,Приокский,2014.0,25,25,блок+утеплитель,60.6,29.3,11.1,14500000,16.489659207390805
2,Сормовский,1968.0,5,5,кирпич,48.0,30.0,6.0,5500000,15.520258650202699
2,Автозаводский,1985.0,3,9,панель,42.5,26.9,6.9,5950000,15.598901777521812
1,Канавинский,2008.0,2,10,кирпич,45.1,20.1,11.6,7990000,15.893701317742458
1,Приокский,2024.0,7,16,кирпич,43.6,18.4,12.1,6150000,15.631962639782701
3,Сормовский,2004.0,3,6,кирпич,79.8,48.0,12.0,14990000,16.522893870078782
2,Нижегородский,2005.0,7,17,кирпич,64.0,32.0,10.0,12800000,16.364955728889846
2,Канавинский,1960.0,1,2,шлакоблок,31.1,20.7,4.6,3500000,15.068273526459642
1,Нижегородский,2006.0,8,10,кирпич,39.9,17.5,8.0,8650000,15.973069878908062
2,Ленинский,1960.0,4,5,кирпич,43.0,28.0,6.0,6800000,15.732433170146335
2,Сормовский,1963.0,4,5,кирпич,44.1,27.4,6.0,6350000,15.663965370868874
2,Московский,1979.0,5,9,панель,43.7,27.9,6.9,7699999,15.856730756953773
3,Советский,2004.0,4,10,блок+утеплитель,104.5,53.9,13.5,24400000,17.01009369026343
2,Автозаводский,2019.0,8,10,панель,47.1,30.22,7.2,7100000,15.775605342011543
3,Сормовский,1976.0,1,9,кирпич,53.6,35.8,6.3,4950000,15.414898134544874
3,Нижегородский,1992.4320625610949,1,3,кирпич,74.26,53.54,19.64,8000000,15.89495209964411
2,Нижегородский,2007.0,3,9,кирпич,57.0,28.4,10.6,8600000,15.967272761223736
1,Ленинский,2021.0,12,17,блок+утеплитель,44.4,18.0,16.0,7900000,15.88237331743725
1,Московский,1980.0,5,9,кирпич,34.4,18.6,8.0,5990000,15.605601970091632
4,Сормовский,2011.0,10,10,кирпич,91.4,75.7,10.5,17000000,16.64872390202049
3,Нижегородский,2019.0,2,10,блок+утеплитель,82.5,50.7,14.7,14600000,16.496532086678563
3,Нижегородский,2004.0,4,5,кирпич,114.0,58.0,21.0,15000000,16.523560759066484
3,Автозаводский,1984.0,8,9,панель,62.6,37.7,9.2,8500000,15.955576721460545
3,Автозаводский,1982.0,4,5,кирпич,52.2,36.0,6.0,4400000,15.29711509888849
2,Нижегородский,1979.0,8,9,кирпич,53.1,29.9,7.6,9000000,16.012735135300492
3,Сормовский,1997.0,1,10,панель,63.4,34.5,10.7,6800000,15.732433170146335
2,Советский,1968.0,5,5,панель,42.6,28.4,6.0,4800000,15.38412647587812
1,Советский,2021.0,6,10,блок+утеплитель,38.5,16.0,10.0,7200000,15.789591583986283
4,Ленинский,2004.0,2,10,кирпич,98.3,64.1,12.5,11500000,16.25785759333348
1,Автозаводский,1995.0,4,9,панель,33.0,17.0,8.0,4400000,15.29711509888849
2,Автозаводский,1989.0,2,9,кирпич,47.0,27.0,8.0,6500000,15.687312734865866
0,Московский,1980.0,6,9,кирпич,19.0,12.0,1.0,2650000,14.790070197962406
0,Московский,1980.0,6,9,кирпич,16.0,9.0,1.0,2350000,14.669925886120343
3,Автозаводский,1985.0,2,9,панель,62.2,37.5,9.2,7600000,15.84365880525656
3,Нижегородский,1986.0,5,9,кирпич,57.3,36.0,8.2,10390000,16.156354363075412
2,Автозаводский,2024.0,3,7,блок+утеплитель,54.2,25.8,9.9,9550000,16.07205171245691
3,Сормовский,1976.0,1,9,кирпич,53.6,34.0,6.0,5500000,15.520258650202699
2,Нижегородский,2003.0,10,10,кирпич,54.6,31.2,8.1,9150000,16.029264437251705
1,Автозаводский,1993.0,15,25,панель,34.55,15.5,8.8,6200000,15.64005985001532
1,Автозаводский,2005.0,11,17,блок+утеплитель,40.4,16.5,10.5,8000000,15.89495209964411
3,Советский,1959.0,2,5,кирпич,54.0,35.7,6.0,7400000,15.816990558174398
2,Советский,1964.0,2,5,кирпич,44.1,28.4,5.6,6150000,15.631962639782701
1,Советский,2007.0,12,17,блок+утеплитель,53.0,27.0,20.0,15350000,16.54662603199748
2,Сормовский,1969.0,5,5,кирпич,45.1,31.0,5.5,4600000,15.341566861459324
2,Московский,1965.0,2,5,панель,43.3,30.1,5.5,5200000,15.464169183551656
2,Нижегородский,1985.9722735674677,8,11,панель,106.7,56.0,16.0,18000000,16.70588231586044
3,Приокский,1964.0,4,5,кирпич,56.8,42.7,6.2,7600000,15.84365880525656
2,Нижегородский,2022.28591954023,9,10,блок+утеплитель,58.9,32.4,10.6,11399000,16.249036190218916
1,Нижегородский,2023.0,10,10,блок+утеплитель,42.1,20.48,10.61,8399000,15.943623209107765
1,Сормовский,1961.0,5,5,кирпич,31.3,17.0,5.7,5500000,15.520258650202699
3,Сормовский,1953.0,2,3,шлакоблок,61.6,37.8,8.1,4500000,15.319587954740548
2,Сормовский,2009.0,1,2,кирпич,79.0,32.5,11.0,9000000,16.012735135300492
2,Советский,2023.0,8,10,блок+утеплитель,49.5,22.0,17.0,9000000,16.012735135300492
0,Ленинский,1968.0,3,5,кирпич,23.4,16.5,1.0,3300000,15.009433026436708
3,Автозаводский,1972.0,1,5,кирпич,92.1,50.0,10.0,7900000,15.88237331743725
2,Приокский,1962.0,1,5,кирпич,42.0,28.0,6.0,5300000,15.483217378522351
1,Канавинский,1975.0,5,9,панель,30.3,17.2,5.7,3650000,15.110237725558674
2,Ленинский,1940.0,2,2,кирпич,57.1,39.1,7.0,5200000,15.464169183551656
2,Автозаводский,1987.0,9,9,панель,42.8,27.3,6.8,5350000,15.49260711887219
3,Нижегородский,1939.0,4,5,кирпич,85.0,50.0,20.0,21000000,16.860032995687696
3,Советский,2012.0,3,19,блок+утеплитель,110.9,64.0,15.6,21400000,16.87890147999208
3,Ленинский,2010.0,9,17,блок+утеплитель,95.2,59.0,20.0,19000000,16.759949537130716
3,Автозаводский,2026.0,3,8,блок+утеплитель,79.9,40.8,22.3,14228107,16.47072993240455
2,Автозаводский,2026.0,4,8,блок+утеплитель,65.2,24.2,19.3,11876984,16.290112967613936
1,Автозаводский,2026.0,1,8,блок+утеплитель,42.9,11.9,18.1,7575431,15.840420805430863
2,Автозаводский,2026.0,5,8,блок+утеплитель,64.7,24.4,22.9,11946447,16.29594446995706
3,Автозаводский,2026.0,6,8,блок+утеплитель,80.3,40.8,22.3,14784365,16.509080761411653
1,Автозаводский,2026.0,1,8,блок+утеплитель,42.9,11.9,18.1,7575431,15.840420805430863
3,Автозаводский,2026.0,6,8,блок+утеплитель,80.3,40.8,22.3,14784365,16.509080761411653
3,Автозаводский,2026.0,1,8,блок+утеплитель,79.7,41.0,12.8,13633027,16.428005862654825
2,Автозаводский,2026.0,1,8,блок+утеплитель,63.9,23.5,22.6,11096198,16.2221130850858
1,Советский,2025.0,9,13,кирпич,44.2,12.4,19.9,15367789,16.54778425350806
2,Автозаводский,2026.0,1,8,блок+утеплитель,60.7,23.3,24.2,10538542,16.17054976133821
1,Автозаводский,2026.0,2,8,блок+утеплитель,41.9,11.7,18.8,7609032,15.84484652069588
3,Советский,2025.0,12,13,кирпич,81.8,38.1,22.2,25193130,17.042081896266705
1,Советский,2025.0,9,13,кирпич,48.7,12.4,5.8,16844499,16.63953469261736
3,Автозаводский,2026.0,6,8,блок+утеплитель,74.8,36.8,15.7,13886870,16.44645434736457
3,Советский,2025.0,9,13,кирпич,82.1,38.1,22.2,24551082,17.01626648455336
2,Советский,2025.0,2,13,кирпич,79.3,27.6,30.1,22268802,16.91869724344442
3,Автозаводский,2026.0,2,8,блок+утеплитель,74.5,34.5,18.5,13219716,16.39721990955494
2,Автозаводский,2026.0,5,8,блок+утеплитель,64.7,24.4,22.9,11946447,16.29594446995706
2,Автозаводский,2026.0,2,8,блок+утеплитель,60.4,23.3,23.4,10789543,16.19408798230585
3,Автозаводский,2026.0,2,8,блок+утеплитель,73.8,36.8,15.7,13072146,16.385994264930197
1,Автозаводский,2026.0,3,8,блок+утеплитель,46.5,14.1,22.1,8490769,15.954490131335255
1,Автозаводский,2026.0,5,8,блок+утеплитель,45.0,11.9,18.1,8397490,15.943443409637272
2,Автозаводский,2026.0,1,8,блок+утеплитель,70.0,29.9,20.9,11978080,16.29858887069558
2,Советский,2025.0,8,13,кирпич,79.3,27.6,30.1,23570590,16.97551030641913
1,Автозаводский,2026.0,2,8,блок+утеплитель,42.0,11.3,18.8,7627186,15.847229527895037
1,Автозаводский,2026.0,1,8,блок+утеплитель,46.3,14.1,21.6,8129188,15.910971599537184
1,Автозаводский,2026.0,3,8,блок+утеплитель,45.0,11.9,18.1,8216950,15.921709651948968
3,Автозаводский,2026.0,8,8,блок+утеплитель,88.8,43.4,20.8,16807863,16.63735737059322
3,Автозаводский,2026.0,4,8,блок+утеплитель,74.4,36.8,15.7,13478556,16.41661053604878
2,Советский,2025.0,8,13,кирпич,64.7,25.1,20.5,18850990,16.752075990373072
3,Автозаводский,2026.0,2,8,блок+утеплитель,79.3,40.8,22.3,13962513,16.451886653424513
2,Автозаводский,2026.0,2,8,блок+утеплитель,62.6,26.2,24.1,11182215,16.22983512771352
2,Автозаводский,2026.0,3,8,блок+утеплитель,61.0,23.3,23.4,11020729,16.215288511951158
2,Советский,2025.0,13,13,кирпич,67.4,24.3,24.4,21706736,16.89313318508854
3,Автозаводский,2026.0,2,8,блок+утеплитель,79.3,40.8,22.3,13962513,16.451886653424513
2,Автозаводский,2026.0,2,8,блок+утеплитель,62.6,26.2,24.1,11182215,16.22983512771352
2,Автозаводский,2026.0,3,8,блок+утеплитель,61.0,23.3,23.4,11020729,16.215288511951158
2,Автозаводский,2026.0,1,8,блок+утеплитель,60.5,26.6,24.5,10500939,16.166975239700683
3,Автозаводский,2026.0,4,8,блок+утеплитель,74.4,36.8,15.7,13478556,16.41661053604878
2,Советский,2025.0,8,13,кирпич,64.7,25.1,20.5,18850990,16.752075990373072
2,Советский,2025.0,2,13,кирпич,79.3,27.6,30.1,22268802,16.91869724344442
1,Автозаводский,2026.0,1,8,блок+утеплитель,46.9,14.1,22.1,8234503,15.92384356761718
4,Советский,2025.0,2,13,кирпич,99.5,51.4,22.6,27296384,17.1222647971699
2,Советский,2025.0,9,13,кирпич,64.7,25.1,20.5,19264035,16.7737504439495
3,Советский,2025.0,8,13,кирпич,82.1,38.1,22.2,24327003,17.007097525914563
2,Автозаводский,2026.0,3,8,блок+утеплитель,57.2,21.9,17.3,10361268,16.15358518112849
3,Советский,2025.0,6,13,кирпич,97.8,44.6,24.1,28302411,17.158457553330923
2,Автозаводский,2026.0,1,8,блок+утеплитель,60.8,26.2,23.9,10555844,16.172190198171027
4,Советский,2025.0,5,13,кирпич,99.5,51.4,22.6,28113901,17.151774709490397
1,Автозаводский,2026.0,1,8,блок+утеплитель,41.0,14.6,12.8,7240028,15.795135631757736
3,Автозаводский,2026.0,4,8,блок+утеплитель,79.9,40.8,22.3,14388386,16.48193191134994
2,Советский,2025.0,7,13,кирпич,79.3,27.6,30.1,23353626,16.966262819102308
2,Советский,2025.0,13,13,кирпич,67.4,24.3,24.4,21706736,16.89313318508854
2,Автозаводский,2026.0,5,8,блок+утеплитель,64.7,24.4,22.9,11946447,16.29594446995706
2,Советский,2025.0,12,13,кирпич,59.0,27.6,12.8,19112552,16.76585584994826
3,Советский,2025.0,5,13,кирпич,97.8,44.6,24.1,28030726,17.1488118236261
2,Советский,2025.0,2,13,кирпич,64.6,24.5,21.4,17891614,16.699842669414384
3,Советский,2025.0,2,13,кирпич,97.8,44.6,24.1,27215672,17.119303541810883
1,Автозаводский,2026.0,4,8,блок+утеплитель,41.9,11.7,18.8,7735109,15.861280133680578
2,Автозаводский,2026.0,1,8,блок+утеплитель,62.0,24.8,24.4,10764465,16.19176098944993
1,Автозаводский,2026.0,1,8,блок+утеплитель,44.3,11.3,21.6,7778138,15.866827535890655
1,Автозаводский,2026.0,4,8,блок+утеплитель,46.1,14.1,21.3,8510227,15.956779174694386
2,Советский,2025.0,9,13,кирпич,79.2,27.6,30.1,23758189,16.983437829015063
2,Советский,2025.0,6,13,кирпич,79.3,27.6,30.1,23136661,16.956928973726146
2,Советский,2025.0,2,13,кирпич,79.3,27.6,30.1,22268802,16.91869724344442
0,Автозаводский,2026.0,1,8,блок+утеплитель,27.5,12.6,7.2,5022395,15.42941746952935
4,Советский,2025.0,5,13,кирпич,99.5,51.4,22.6,28113901,17.151774709490397
2,Советский,2025.0,9,13,кирпич,64.7,25.1,20.5,19264035,16.7737504439495
1,Канавинский,2026.0,13,24,блок+утеплитель,46.1,17.3,17.4,10890000,16.203355494909143
2,Канавинский,2026.0,14,24,блок+утеплитель,74.9,34.5,20.2,17190000,16.659838377359034
1,Канавинский,2026.0,15,24,блок+утеплитель,36.1,13.5,11.2,9990000,16.117095150624735
1,Канавинский,2026.0,3,24,блок+утеплитель,43.3,16.3,18.4,9990000,16.117095150624735
0,Канавинский,2026.0,13,24,блок+утеплитель,19.6,9.1,0.0,8090000,15.906139289034675
1,Канавинский,2026.0,4,24,блок+утеплитель,43.3,16.3,18.4,10090000,16.12705539232979
2,Канавинский,2026.0,2,24,блок+утеплитель,60.9,32.3,13.5,14490000,16.488969314296867
